ValuationDate,SchemeName,ISIN,NAV,AUM_Cr
2025-11-22,Arbitrage Edge Fund,INF11529508,37.6921,1254.25
2025-11-19,Liquid Ultra Fund,INF62294509,648.3448,1286.62
2025-11-12,Short Term Debt Fund,INF51568200,457.0561,303.35
2025-11-17,Alpha Equity Fund - Regular,INF85672001,1665.1025,3402.75
2025-11-06,Liquid Ultra Fund,INF15020002,304.5774,1681.46
2025-11-24,Short Term Debt Fund,INF38151903,1541.7508,4969.98
2025-11-25,Arbitrage Edge Fund,INF97005004,178.593,4226.89
2025-10-25,Alpha Equity Fund - Regular,INF29589805,1226.9442,4644.69
2025-11-16,Dynamic Asset Allocator,INF89599606,535.7903,4856.83
2025-10-28,Dynamic Asset Allocator,INF75791607,216.2711,3467.61
2025-11-24,Short Term Debt Fund,INF81389208,1596.1344,4873.48
2025-11-12,Overnight Fund,INF83240609,918.0813,425.69
2025-10-23,Arbitrage Edge Fund,INF74930500,1487.836,1372.04
2025-11-02,Arbitrage Edge Fund,INF30055801,759.7917,1567.69
2025-10-26,Liquid Ultra Fund,INF35532502,1693.8864,3176.57
2025-10-24,Alpha Equity Fund - Regular,INF58321503,1823.9538,1344.24
2025-11-26,Liquid Ultra Fund,INF97493904,1795.2949,3695.47
2025-10-24,Liquid Ultra Fund,INF34473405,499.3631,4536.97
2025-11-22,Short Term Debt Fund,INF32278706,1476.0545,3919.52
2025-11-18,Arbitrage Edge Fund,INF29532207,1388.4024,1894.59
2025-11-25,Dynamic Asset Allocator,INF47307108,1814.999,1203.49
2025-11-21,Balanced Advantage Fund,INF58277109,105.0007,286.67
2025-10-21,Liquid Ultra Fund,INF84215700,1374.1821,800.31
2025-11-09,Overnight Fund,INF56323101,724.9882,4557.92
2025-10-30,Short Term Debt Fund,INF42674202,522.0948,3311.53
2025-11-08,Short Term Debt Fund,INF86808803,230.5171,868.37
2025-11-11,Arbitrage Edge Fund,INF58275504,227.9264,117.92
2025-11-02,Short Term Debt Fund,INF46441105,34.135,2897.1
2025-10-26,Short Term Debt Fund,INF88216806,1132.3471,1068.0
2025-11-20,Alpha Equity Fund - Regular,INF13568507,1177.9267,2994.04
2025-11-10,Dynamic Asset Allocator,INF42846008,64.8853,1044.44
2025-11-11,Arbitrage Edge Fund,INF67547409,295.4812,1305.03
2025-11-12,Balanced Advantage Fund,INF54783100,1232.9051,3196.3
2025-10-24,Arbitrage Edge Fund,INF20427001,913.5928,1969.13
2025-11-15,Arbitrage Edge Fund,INF81041002,1326.2512,4767.4
2025-11-26,Liquid Ultra Fund,INF27737003,1503.5178,2691.52
2025-10-30,Dynamic Asset Allocator,INF99751404,338.3513,1284.43
2025-11-19,Alpha Equity Fund - Regular,INF75236905,108.4101,2239.69
2025-10-30,Liquid Ultra Fund,INF10011906,77.44,4354.75
2025-10-24,Arbitrage Edge Fund,INF78367807,1178.121,3763.73
2025-11-05,Overnight Fund,INF69242408,1642.6365,332.71
2025-10-24,Short Term Debt Fund,INF43641409,733.9484,2506.99
2025-11-21,Liquid Ultra Fund,INF63155000,779.0684,4676.08
2025-11-01,Arbitrage Edge Fund,INF23955401,201.2125,3090.85
2025-11-19,Dynamic Asset Allocator,INF84327902,1967.6032,2259.22
2025-11-06,Dynamic Asset Allocator,INF87269003,1755.5857,3063.84
2025-11-13,Liquid Ultra Fund,INF63153804,1193.3934,1808.69
2025-11-14,Overnight Fund,INF15183505,290.1006,2494.44
2025-11-11,Liquid Ultra Fund,INF72566306,1779.1911,534.14
2025-11-06,Dynamic Asset Allocator,INF72354307,1466.35,4437.2
2025-11-23,Overnight Fund,INF94294308,1750.412,2693.5
2025-10-21,Alpha Equity Fund - Regular,INF72450609,430.2117,863.56
2025-11-15,Arbitrage Edge Fund,INF39226200,1275.4411,2304.69
2025-11-25,Overnight Fund,INF24026501,465.7301,1380.68
2025-10-24,Arbitrage Edge Fund,INF90139802,1171.2521,885.94
2025-11-25,Liquid Ultra Fund,INF70821103,672.5066,4388.77
2025-11-19,Arbitrage Edge Fund,INF67051004,1951.9277,4107.21
2025-10-25,Short Term Debt Fund,INF56001005,329.7547,588.78
2025-11-09,Dynamic Asset Allocator,INF86138906,99.6236,4128.34
2025-11-12,Dynamic Asset Allocator,INF76311107,715.7004,677.62
2025-11-14,Liquid Ultra Fund,INF83513308,420.4523,4884.0
2025-11-08,Dynamic Asset Allocator,INF59712309,1137.1539,2583.87
2025-11-18,Liquid Ultra Fund,INF39631700,747.86,4228.58
2025-10-22,Overnight Fund,INF91104601,609.149,458.09
2025-11-16,Short Term Debt Fund,INF66496402,1232.753,1544.74
2025-10-29,Overnight Fund,INF33874903,1911.2657,1181.76
2025-11-22,Alpha Equity Fund - Regular,INF85811604,1530.701,1118.58
2025-11-22,Balanced Advantage Fund,INF76793305,197.2014,3112.25
2025-11-19,Arbitrage Edge Fund,INF26835806,403.8253,2170.42
2025-11-04,Arbitrage Edge Fund,INF74856507,1417.6681,635.05
2025-11-19,Short Term Debt Fund,INF77252908,1540.6058,1168.55
2025-11-03,Liquid Ultra Fund,INF88958109,1869.4397,2223.7
2025-10-30,Dynamic Asset Allocator,INF87590500,790.7674,3966.02
2025-10-24,Short Term Debt Fund,INF70166901,426.6133,2602.44
2025-11-25,Overnight Fund,INF10844602,676.1149,2075.31
2025-11-20,Dynamic Asset Allocator,INF21166703,1772.7604,3646.1
2025-11-07,Balanced Advantage Fund,INF82049004,1039.1305,4438.1
2025-11-22,Liquid Ultra Fund,INF40395405,1393.7883,3627.68
2025-11-09,Overnight Fund,INF82014106,187.1063,830.01
2025-11-09,Balanced Advantage Fund,INF48086207,758.1372,1320.23
2025-11-22,Overnight Fund,INF68248708,464.2568,4930.51
2025-11-08,Overnight Fund,INF74738909,1803.7252,3518.55
2025-11-19,Arbitrage Edge Fund,INF16058200,1765.9504,2726.68
2025-11-11,Alpha Equity Fund - Regular,INF94724101,929.3234,366.49
2025-11-01,Dynamic Asset Allocator,INF86976002,231.493,3105.5
2025-11-24,Dynamic Asset Allocator,INF88131003,1215.2291,232.65
2025-10-29,Arbitrage Edge Fund,INF63640404,1964.093,1007.47
2025-10-27,Arbitrage Edge Fund,INF70774105,1777.1951,2441.85
2025-10-29,Arbitrage Edge Fund,INF69143806,508.8432,371.55
2025-11-26,Short Term Debt Fund,INF12262107,535.9921,3287.96
2025-11-25,Short Term Debt Fund,INF10751908,494.1098,2104.63
2025-11-20,Short Term Debt Fund,INF83216209,504.8029,712.1
2025-11-15,Short Term Debt Fund,INF82144500,1012.574,2274.62
2025-11-25,Dynamic Asset Allocator,INF18560701,143.6931,3132.62
2025-11-07,Alpha Equity Fund - Regular,INF30490002,653.9897,2069.45
2025-10-31,Dynamic Asset Allocator,INF47025903,209.4745,4774.51
2025-11-03,Short Term Debt Fund,INF61573804,1578.6298,1594.76
2025-11-05,Short Term Debt Fund,INF92264605,306.6261,4484.28
2025-11-12,Alpha Equity Fund - Regular,INF23965006,410.8579,669.46
2025-10-21,Alpha Equity Fund - Regular,INF99019807,1219.8596,4679.24
2025-11-02,Arbitrage Edge Fund,INF97625008,1454.3848,3914.21
2025-11-24,Overnight Fund,INF63033809,660.1548,1874.46
2025-11-09,Short Term Debt Fund,INF68454700,1156.5973,752.93
2025-11-09,Short Term Debt Fund,INF84905701,1559.5678,3263.77
2025-11-18,Short Term Debt Fund,INF28978002,1528.7873,2742.21
2025-11-24,Liquid Ultra Fund,INF74058503,1146.5429,2572.59
2025-11-12,Short Term Debt Fund,INF87843004,1898.6172,4167.68
2025-11-05,Overnight Fund,INF18940905,1349.7919,2910.39
2025-11-12,Alpha Equity Fund - Regular,INF61910206,543.2653,4511.11
2025-10-22,Dynamic Asset Allocator,INF56000907,993.6889,1630.72
2025-10-29,Short Term Debt Fund,INF69448908,1640.3077,1428.85
2025-11-07,Overnight Fund,INF11612909,866.7964,1099.94
2025-11-15,Arbitrage Edge Fund,INF45316700,805.7622,1345.82
2025-11-17,Short Term Debt Fund,INF70190501,676.9525,2902.14
2025-11-03,Overnight Fund,INF98260802,485.989,836.71
2025-11-05,Arbitrage Edge Fund,INF34645303,1282.1861,2025.72
2025-11-06,Balanced Advantage Fund,INF77397004,521.8295,2981.31
2025-11-03,Short Term Debt Fund,INF22411305,700.0522,799.5
2025-11-06,Liquid Ultra Fund,INF41083206,1282.0915,3591.39
2025-11-21,Overnight Fund,INF77276707,430.563,1658.79
2025-11-24,Balanced Advantage Fund,INF83294508,1691.3194,1521.38
2025-11-17,Dynamic Asset Allocator,INF11633109,748.4447,1399.73
2025-11-01,Alpha Equity Fund - Regular,INF47210500,1399.0845,1812.56
2025-10-24,Alpha Equity Fund - Regular,INF92413101,1753.7534,2955.42
2025-11-06,Liquid Ultra Fund,INF44350702,278.1932,1291.5
2025-11-06,Arbitrage Edge Fund,INF48115503,1155.4386,3866.16
2025-11-08,Arbitrage Edge Fund,INF80063804,535.1425,1182.2
2025-11-10,Liquid Ultra Fund,INF40151505,69.5436,2793.54
2025-11-11,Short Term Debt Fund,INF78206906,623.997,4415.3
2025-11-08,Short Term Debt Fund,INF75285307,517.6443,2107.5
2025-11-04,Arbitrage Edge Fund,INF71223108,1056.7968,183.15
2025-11-13,Dynamic Asset Allocator,INF21315409,477.66,4057.14
2025-11-19,Alpha Equity Fund - Regular,INF67435400,597.0737,2443.29
2025-10-25,Arbitrage Edge Fund,INF29265801,89.6505,3753.76
2025-11-24,Liquid Ultra Fund,INF28803502,71.2236,1122.58
2025-11-22,Overnight Fund,INF56193603,901.1604,1105.1
2025-11-07,Short Term Debt Fund,INF13170704,317.8118,3987.12
2025-11-10,Balanced Advantage Fund,INF76808905,228.761,4655.22
2025-11-10,Liquid Ultra Fund,INF17300106,853.5059,2576.78
2025-11-13,Arbitrage Edge Fund,INF55391507,186.6408,1624.65
2025-11-07,Overnight Fund,INF63324208,62.063,4620.81
2025-11-16,Liquid Ultra Fund,INF21403909,315.9052,4005.47
2025-10-28,Balanced Advantage Fund,INF20692500,1088.2657,4719.41
2025-11-06,Liquid Ultra Fund,INF45068701,1751.9713,4364.82
2025-11-19,Dynamic Asset Allocator,INF69571202,1405.2656,1804.65
2025-11-24,Overnight Fund,INF87673603,1158.7656,1870.52
2025-10-21,Dynamic Asset Allocator,INF25375804,398.2406,4565.16
2025-11-05,Short Term Debt Fund,INF65229905,1138.0055,1864.91
2025-11-11,Balanced Advantage Fund,INF26282006,201.6052,2010.89
2025-11-12,Dynamic Asset Allocator,INF91253007,1906.3265,314.36
2025-10-26,Dynamic Asset Allocator,INF95892308,1974.3909,3879.68
2025-11-20,Balanced Advantage Fund,INF76712109,1976.0796,2906.28
2025-11-14,Arbitrage Edge Fund,INF98675900,1332.8658,3999.78
2025-11-01,Dynamic Asset Allocator,INF88092101,1112.1665,3837.76
2025-11-16,Arbitrage Edge Fund,INF63172802,1762.1798,1673.26
2025-10-29,Alpha Equity Fund - Regular,INF31687703,749.8347,4375.3
2025-11-19,Liquid Ultra Fund,INF63390304,1692.4859,3695.64
2025-11-17,Dynamic Asset Allocator,INF85637705,130.0121,4391.76
2025-11-12,Alpha Equity Fund - Regular,INF92885006,1001.1147,2328.93
2025-11-25,Alpha Equity Fund - Regular,INF31319407,1728.3448,1556.81
2025-11-11,Alpha Equity Fund - Regular,INF16719508,750.2673,1716.84
2025-10-21,Dynamic Asset Allocator,INF96937309,1919.4061,1205.98
2025-11-19,Dynamic Asset Allocator,INF54580300,1657.6793,805.45
2025-11-06,Dynamic Asset Allocator,INF63459701,1486.9463,1537.6
2025-11-06,Overnight Fund,INF96066002,1515.9259,3177.6
2025-11-11,Balanced Advantage Fund,INF61375403,1419.1803,4366.31
2025-11-07,Short Term Debt Fund,INF79997804,69.4795,1270.14
2025-10-23,Liquid Ultra Fund,INF98034705,1672.7417,3991.5
2025-11-23,Overnight Fund,INF67328106,1619.0553,3350.73
2025-11-13,Balanced Advantage Fund,INF28602207,1680.8304,3007.51
2025-11-21,Dynamic Asset Allocator,INF16240008,132.2716,4482.08
2025-10-26,Balanced Advantage Fund,INF49555809,1611.0226,4693.86
2025-10-26,Short Term Debt Fund,INF69280000,567.6675,1649.45
2025-11-20,Arbitrage Edge Fund,INF84604401,324.8845,3926.19
2025-11-26,Liquid Ultra Fund,INF31055002,1645.2208,4515.1
2025-10-21,Overnight Fund,INF78359103,1998.2198,3315.92
2025-10-27,Dynamic Asset Allocator,INF59845104,445.4208,3347.66
2025-11-10,Dynamic Asset Allocator,INF53822605,728.4782,4269.66
2025-11-05,Arbitrage Edge Fund,INF76809206,843.4656,3609.64
2025-11-11,Overnight Fund,INF82002007,155.8871,55.48
2025-11-05,Balanced Advantage Fund,INF15066208,1405.7342,1654.79
2025-11-25,Balanced Advantage Fund,INF48761509,763.0387,3949.87
2025-11-15,Balanced Advantage Fund,INF10229800,666.5852,596.53
2025-11-15,Liquid Ultra Fund,INF67731001,1321.2545,1177.99
2025-11-20,Alpha Equity Fund - Regular,INF64057002,1036.0477,2382.05
2025-11-10,Arbitrage Edge Fund,INF12946403,21.3441,3024.67
2025-10-30,Dynamic Asset Allocator,INF76301304,251.0782,2346.91
2025-10-25,Short Term Debt Fund,INF30885705,218.7995,4538.35
2025-11-04,Short Term Debt Fund,INF43856006,791.8268,4490.81
2025-10-27,Alpha Equity Fund - Regular,INF35046107,624.5952,4445.08
2025-10-29,Overnight Fund,INF98080908,1823.1976,94.3
2025-11-24,Balanced Advantage Fund,INF56293409,1337.9689,3505.75
2025-11-08,Liquid Ultra Fund,INF77115000,980.6856,3282.52
2025-11-04,Alpha Equity Fund - Regular,INF25663101,1022.1401,3855.37
2025-11-06,Arbitrage Edge Fund,INF33483502,372.8971,4261.93
2025-11-13,Arbitrage Edge Fund,INF42435603,543.8227,925.93
2025-11-08,Balanced Advantage Fund,INF78383904,1312.5555,1993.78
2025-10-28,Short Term Debt Fund,INF86178305,473.8178,4692.68
2025-11-10,Arbitrage Edge Fund,INF43756206,822.7081,4726.66
2025-10-25,Liquid Ultra Fund,INF48064907,1555.8638,1568.27
2025-10-25,Balanced Advantage Fund,INF45634308,1933.4904,1337.6
2025-11-06,Liquid Ultra Fund,INF36897109,652.2413,597.61
2025-10-26,Short Term Debt Fund,INF42598000,1589.6436,3333.45
2025-11-04,Short Term Debt Fund,INF24470001,1831.2697,3845.57
2025-10-24,Short Term Debt Fund,INF67030402,306.7922,1470.0
2025-10-28,Dynamic Asset Allocator,INF74963503,1463.7168,4890.65
2025-11-17,Short Term Debt Fund,INF81598404,580.9271,1290.93
2025-11-22,Short Term Debt Fund,INF20225905,1963.2065,4086.23
2025-11-03,Short Term Debt Fund,INF58073106,819.7623,2874.77
2025-11-07,Liquid Ultra Fund,INF12290607,1438.6668,110.65
2025-11-11,Balanced Advantage Fund,INF51084808,1132.8683,4296.08
2025-11-03,Short Term Debt Fund,INF38900409,866.1285,2756.51
2025-11-11,Alpha Equity Fund - Regular,INF19625500,373.053,847.63
2025-11-09,Liquid Ultra Fund,INF60406301,687.8886,2274.49
2025-11-22,Alpha Equity Fund - Regular,INF94306502,1777.2127,4716.53
2025-11-09,Liquid Ultra Fund,INF70913503,686.5008,1445.26
2025-11-22,Dynamic Asset Allocator,INF42653904,438.1164,3484.91
2025-11-21,Short Term Debt Fund,INF33958205,1597.4053,1235.02
2025-11-06,Dynamic Asset Allocator,INF71597606,679.5982,3969.26
2025-10-28,Balanced Advantage Fund,INF26050807,1052.9546,3580.38
2025-10-22,Alpha Equity Fund - Regular,INF86648108,1552.0034,1078.06
2025-11-08,Arbitrage Edge Fund,INF87363409,1750.4501,2573.87
2025-11-09,Liquid Ultra Fund,INF77108100,744.6686,3361.27
2025-10-24,Alpha Equity Fund - Regular,INF12155001,1704.3602,3787.29
2025-10-22,Arbitrage Edge Fund,INF78215902,635.9106,1471.98
2025-10-24,Liquid Ultra Fund,INF98622903,590.775,4014.39
2025-11-01,Short Term Debt Fund,INF87296504,1012.4252,2365.67
2025-11-18,Arbitrage Edge Fund,INF87885805,715.0015,1631.76
2025-11-17,Dynamic Asset Allocator,INF89674706,706.8729,2531.04
2025-11-02,Alpha Equity Fund - Regular,INF30932607,1832.7549,1079.05
2025-11-16,Alpha Equity Fund - Regular,INF59089508,154.5229,1078.56
2025-10-26,Arbitrage Edge Fund,INF58681909,1621.9663,4086.97
2025-11-24,Overnight Fund,INF14456700,261.5577,125.42
2025-11-06,Alpha Equity Fund - Regular,INF34456001,1033.058,2126.26
2025-11-11,Arbitrage Edge Fund,INF44783802,940.4234,1716.13
2025-10-24,Short Term Debt Fund,INF18473703,1418.2427,3033.3
2025-11-12,Short Term Debt Fund,INF99323504,1310.5957,2007.83
2025-11-24,Alpha Equity Fund - Regular,INF36465205,755.2268,4904.81
2025-11-09,Dynamic Asset Allocator,INF31453706,729.905,791.6
2025-10-29,Dynamic Asset Allocator,INF93101807,1248.9806,1087.59
2025-11-08,Liquid Ultra Fund,INF99334208,1581.3782,3612.51
2025-10-26,Overnight Fund,INF91434609,1221.6077,4786.74
2025-11-15,Dynamic Asset Allocator,INF19136100,855.3111,3268.92
2025-11-18,Arbitrage Edge Fund,INF99616701,154.2723,2509.65
2025-10-29,Liquid Ultra Fund,INF45897602,1650.2846,4618.04
2025-11-17,Balanced Advantage Fund,INF63720603,86.0381,2381.13
2025-11-20,Balanced Advantage Fund,INF91685004,1382.2393,4767.6
2025-11-19,Short Term Debt Fund,INF51247805,1287.642,1682.84
2025-10-23,Alpha Equity Fund - Regular,INF37070006,23212.5771,401.53
2025-11-09,Alpha Equity Fund - Regular,INF27644707,686.5921,1185.22
2025-10-30,Dynamic Asset Allocator,INF48571008,1179.1906,2564.49
2025-11-16,Liquid Ultra Fund,INF28624409,45.555,2914.02
2025-11-13,Overnight Fund,INF90219600,151.7444,4326.39
2025-11-10,Balanced Advantage Fund,INF82535901,1256.2269,1128.05
2025-11-14,Balanced Advantage Fund,INF15430302,318.6114,452.02
2025-10-23,Arbitrage Edge Fund,INF32088403,230.09,257.2
2025-11-06,Balanced Advantage Fund,INF37205404,1436.8498,4450.69
2025-11-19,Arbitrage Edge Fund,INF47991605,1242.1676,2179.98
2025-11-21,Short Term Debt Fund,INF65724306,1306.1699,895.83
2025-11-10,Overnight Fund,INF32177407,1472.5323,2450.89
2025-10-28,Short Term Debt Fund,INF61512108,1445.9429,1666.66
2025-10-26,Balanced Advantage Fund,INF38769109,114.1147,1896.76
2025-10-28,Dynamic Asset Allocator,INF15010000,938.0835,4558.02
2025-10-26,Dynamic Asset Allocator,INF82300901,885.7717,942.2
2025-10-28,Arbitrage Edge Fund,INF58565302,1828.5397,2020.9
2025-11-21,Overnight Fund,INF37305403,336.9341,1949.17
2025-10-26,Short Term Debt Fund,INF61033004,1111.7683,731.63
2025-11-05,Short Term Debt Fund,INF53432805,860.9137,3930.72
2025-11-13,Liquid Ultra Fund,INF40551306,49.3499,4903.6
2025-11-09,Liquid Ultra Fund,INF55203907,761.1465,4767.25
2025-11-06,Dynamic Asset Allocator,INF34693608,1170.5556,1087.85
2025-11-21,Arbitrage Edge Fund,INF70711209,1790.057,2037.93
2025-10-22,Arbitrage Edge Fund,INF85584900,105.3025,2844.63
2025-10-27,Dynamic Asset Allocator,INF46603701,771.7435,742.44
2025-11-23,Liquid Ultra Fund,INF94326402,28998.4481,2366.22
2025-11-07,Short Term Debt Fund,INF57488303,480.2895,2555.28
2025-11-16,Alpha Equity Fund - Regular,INF76533904,716.5544,4055.61
2025-11-25,Dynamic Asset Allocator,INF11425805,1674.0649,2492.22
2025-11-16,Liquid Ultra Fund,INF36952706,52.8697,1288.31
2025-11-13,Balanced Advantage Fund,INF93426907,1342.5691,2018.69
2025-10-27,Balanced Advantage Fund,INF26060208,1174.9295,2693.03
2025-11-22,Arbitrage Edge Fund,INF20172609,1003.4999,4310.86
2025-10-26,Overnight Fund,INF66382300,1691.2332,3403.44
2025-11-02,Alpha Equity Fund - Regular,INF42523001,931.3019,4961.65
2025-11-24,Overnight Fund,INF86368402,843.5585,3659.19
2025-10-31,Overnight Fund,INF66872603,1449.7225,1356.06
2025-11-23,Liquid Ultra Fund,INF66484404,767.8918,3247.93
2025-11-09,Overnight Fund,INF85975105,597.7243,3398.15
2025-11-09,Short Term Debt Fund,INF69442406,813.5002,3268.17
2025-10-24,Balanced Advantage Fund,INF69503907,280.2509,1837.1
2025-11-06,Balanced Advantage Fund,INF41379108,1463.1801,3153.43
2025-11-18,Balanced Advantage Fund,INF64167009,1602.1277,2092.48
2025-10-30,Alpha Equity Fund - Regular,INF69945900,1096.2092,2603.34
2025-11-22,Short Term Debt Fund,INF65222101,719.9445,3271.66
2025-11-15,Dynamic Asset Allocator,INF88130202,306.4705,4545.03
2025-10-25,Liquid Ultra Fund,INF63363503,350.8648,4594.98
2025-11-05,Alpha Equity Fund - Regular,INF70463904,751.356,763.72
2025-11-02,Alpha Equity Fund - Regular,INF73348805,881.776,4980.71
2025-11-09,Dynamic Asset Allocator,INF20047006,1144.4986,3900.21
2025-11-13,Short Term Debt Fund,INF49598107,1042.8912,779.32
2025-11-06,Liquid Ultra Fund,INF39811108,16.9982,4745.15
2025-11-13,Short Term Debt Fund,INF32204409,595.6579,708.49
2025-11-02,Overnight Fund,INF35051100,1157.7737,436.08
2025-11-13,Short Term Debt Fund,INF42729501,1145.7669,736.25
2025-11-17,Dynamic Asset Allocator,INF37070002,1962.5389,3639.33
2025-10-28,Short Term Debt Fund,INF66182603,874.2589,4904.41
2025-11-01,Dynamic Asset Allocator,INF48586004,648.844,3582.36
2025-11-13,Overnight Fund,INF32440205,981.9577,3802.44
2025-11-08,Short Term Debt Fund,INF41420506,1483.167,2648.07
2025-11-25,Alpha Equity Fund - Regular,INF23473107,1341.1785,4071.07
2025-10-21,Balanced Advantage Fund,INF59945708,1049.4015,4829.39
2025-10-22,Arbitrage Edge Fund,INF90308609,533.8611,1148.24
2025-10-24,Liquid Ultra Fund,INF10176300,881.4019,1430.88
2025-11-20,Overnight Fund,INF77378801,732.1466,3476.52
2025-11-19,Alpha Equity Fund - Regular,INF32667302,13.5864,3405.15
2025-11-13,Balanced Advantage Fund,INF43450503,1845.5661,837.11
2025-11-09,Alpha Equity Fund - Regular,INF24224304,736.9074,420.97
2025-11-11,Short Term Debt Fund,INF29277305,1162.0426,799.7
2025-11-26,Short Term Debt Fund,INF51751006,100.1263,3060.46
2025-11-03,Liquid Ultra Fund,INF55622007,1081.7012,4119.74
2025-11-15,Arbitrage Edge Fund,INF63207208,1579.0248,279.25
2025-11-07,Arbitrage Edge Fund,INF71585109,429.9984,187.07
2025-10-27,Arbitrage Edge Fund,INF92764300,34.6262,3226.71
2025-10-21,Liquid Ultra Fund,INF84523601,1091.7999,2826.21
2025-11-04,Overnight Fund,INF45713102,262.2456,2964.82
2025-11-15,Arbitrage Edge Fund,INF58946403,1654.6804,1384.44
2025-11-18,Alpha Equity Fund - Regular,INF31941604,1196.8004,2147.18
2025-10-28,Arbitrage Edge Fund,INF28102005,1049.7222,3991.21
2025-11-08,Short Term Debt Fund,INF52266806,1128.3661,2420.77
2025-11-24,Overnight Fund,INF68174207,924.3529,3830.13
2025-11-06,Short Term Debt Fund,INF12287208,1969.4718,69.4
2025-10-23,Alpha Equity Fund - Regular,INF67383709,687.2531,4876.13
2025-11-01,Overnight Fund,INF93146400,879.6437,4331.62
2025-11-11,Overnight Fund,INF73608701,624.0407,4755.72
2025-11-13,Alpha Equity Fund - Regular,INF48568102,1350.1466,1208.25
2025-11-12,Arbitrage Edge Fund,INF22276703,663.801,3673.64
