txn_dt,brkr_id,cli_id,scrip,direction,units,rate_inr,net_val_inr
23-Nov-25,DELTA_TRADES,CL343431,TATAMOTORS,S,223,2461.12,548829.76
2025-11-24,DELTA_TRADES,CL671897,RELIANCE,S,266,742.42,197483.72
21-Nov-25,ALPHA_SEC,CL367102,ICICIBANK,S,72,766.76,55206.72
26/11/2025,BETA_INVEST,CL925108,AXISBANK,B,187,2499.18,467346.66
26/11/2025,DELTA_TRADES,CL101866,RELIANCE,B,190,861.85,163751.5
21/11/2025,BETA_INVEST,CL488822,INFY,B,84,1117.48,93868.32
24-Nov-25,ALPHA_SEC,CL424741,ICICIBANK,B,119,1255.7,149428.3
2025-11-26,ALPHA_SEC,CL943433,AXISBANK,S,227,2410.33,547144.91
24/11/2025,DELTA_TRADES,CL703864,SBIN,S,220,2476.69,544871.8
2025-11-24,OMEGA_BROKING,CL847497,RELIANCE,S,55,481.11,26461.05
22/11/2025,ALPHA_SEC,CL295706,ICICIBANK,B,324,378.24,122549.76
20-Nov-25,OMEGA_BROKING,CL713179,TATAMOTORS,B,81,1734.02,140455.62
22/11/2025,ALPHA_SEC,CL152278,ICICIBANK,B,275,1054.01,289852.75
25/11/2025,DELTA_TRADES,CL002375,LT,B,279,2358.42,657999.18
11-26-2025,DELTA_TRADES,CL127541,LT,S,42,2356.1,98956.2
25-Nov-25,OMEGA_BROKING,CL355426,INFY,B,85,2058.12,174940.2
25-Nov-25,OMEGA_BROKING,CL921794,ICICIBANK,S,115,1708.06,196426.9
2025-11-26,BETA_INVEST,CL373368,LT,S,289,2352.89,679985.21
11-21-2025,OMEGA_BROKING,CL357070,AXISBANK,S,317,1128.03,357585.51
11-24-2025,DELTA_TRADES,CL919309,ITC,B,246,2219.19,545920.74
24/11/2025,OMEGA_BROKING,CL929256,INFY,S,114,1872.78,213496.92
20-Nov-25,BETA_INVEST,CL479296,KOTAKBANK,B,44,1184.65,52124.6
26-Nov-25,OMEGA_BROKING,CL188226,AXISBANK,S,123,641.45,78898.35
11-22-2025,ALPHA_SEC,CL926360,INFY,S,98,2379.14,233155.72
11-23-2025,BETA_INVEST,CL640294,AXISBANK,B,177,1627.77,288115.29
2025-11-26,BETA_INVEST,CL294711,ICICIBANK,S,11,963.51,10598.61
11-29-2025,DELTA_TRADES,CL169297,TATAMOTORS,B,310,2089.51,647748.1
11-22-2025,DELTA_TRADES,CL338867,ICICIBANK,B,231,1211.54,279865.74
2025-11-22,DELTA_TRADES,CL605636,TATAMOTORS,B,354,1655.64,586096.56
21/11/2025,DELTA_TRADES,CL213848,KOTAKBANK,B,219,1892.15,414380.85
20-Nov-25,BETA_INVEST,CL893302,HDFC,S,282,521.12,146955.84
25/11/2025,OMEGA_BROKING,CL295257,KOTAKBANK,S,193,2021.07,390066.51
24-Nov-25,DELTA_TRADES,CL005684,RELIANCE,S,278,303.59,84398.02
11-21-2025,OMEGA_BROKING,CL705594,KOTAKBANK,B,335,1700.83,569778.05
2025-11-26,ALPHA_SEC,CL307572,RELIANCE,S,343,755.14,259013.02
2025-11-23,BETA_INVEST,CL685898,INFY,S,279,2043.78,570214.62
24-Nov-25,DELTA_TRADES,CL090169,RELIANCE,B,142,2494.7,264942.37
11-26-2025,BETA_INVEST,CL334462,TATAMOTORS,B,228,1351.06,308041.68
11-24-2025,ALPHA_SEC,CL034577,KOTAKBANK,B,297,1448.01,430058.97
21/11/2025,BETA_INVEST,CL647641,ITC,B,25,1762.91,44072.75
23/11/2025,DELTA_TRADES,CL969368,KOTAKBANK,B,217,2486.47,539563.99
22/11/2025,OMEGA_BROKING,CL892071,TATAMOTORS,S,106,2667.52,282757.12
24/11/2025,ALPHA_SEC,CL259113,ITC,B,328,2683.08,880050.24
11-21-2025,ALPHA_SEC,CL206482,KOTAKBANK,S,379,225.54,85479.66
22/11/2025,ALPHA_SEC,CL225021,HDFC,B,218,965.3,210435.4
20/11/2025,OMEGA_BROKING,CL932308,AXISBANK,S,226,149.75,33843.5
2025-11-26,BETA_INVEST,CL279758,RELIANCE,S,258,1105.49,285216.42
25/11/2025,BETA_INVEST,CL797750,TATAMOTORS,S,219,553.05,121117.95
11-20-2025,DELTA_TRADES,CL660642,RELIANCE,S,380,1528.49,580826.2
11-21-2025,ALPHA_SEC,CL752961,TATAMOTORS,B,59,1445.94,85310.46
24/11/2025,ALPHA_SEC,CL790911,KOTAKBANK,S,72,1653.83,
21-Nov-25,DELTA_TRADES,CL414341,AXISBANK,B,282,575.83,162384.06
2025-11-24,BETA_INVEST,CL057157,RELIANCE,S,34,1273.84,43310.56
2025-11-22,ALPHA_SEC,CL295409,AXISBANK,S,140,2394.54,335235.6
20/11/2025,DELTA_TRADES,CL345523,INFY,B,19,1999.04,37981.76
20-Nov-25,ALPHA_SEC,CL241875,INFY,S,114,2395.71,273110.94
2025-11-20,DELTA_TRADES,CL071185,HDFC,B,4,106.43,425.72
11-23-2025,BETA_INVEST,CL367711,ICICIBANK,S,262,1933.71,506632.02
2025-11-26,ALPHA_SEC,CL969833,SBIN,B,369,565.88,187023.31
11-26-2025,BETA_INVEST,CL069492,ICICIBANK,S,91,751.16,68355.56
11-20-2025,ALPHA_SEC,CL163668,ICICIBANK,B,207,554.8,114843.6
11-25-2025,ALPHA_SEC,CL442011,HDFC,S,241,2549.16,614347.56
23-Nov-25,OMEGA_BROKING,CL947410,INFY,S,263,1166.63,306823.69
11-21-2025,OMEGA_BROKING,CL924346,TATAMOTORS,B,67,2302.6,154274.2
24/11/2025,DELTA_TRADES,CL400548,KOTAKBANK,B,206,854.2,175965.2
26-Nov-25,BETA_INVEST,CL136287,LT,S,67,1015.79,68057.93
2025-11-25,ALPHA_SEC,CL966559,INFY,S,399,1058.23,422233.77
2025-11-21,DELTA_TRADES,CL257558,ICICIBANK,B,344,2641.21,908576.24
11-20-2025,ALPHA_SEC,CL692089,SBIN,B,156,189.56,29571.36
26-Nov-25,BETA_INVEST,CL188891,ICICIBANK,B,326,1569.58,511683.08
20-Nov-25,DELTA_TRADES,CL173634,RELIANCE,S,183,1045.32,236192.76
21-Nov-25,DELTA_TRADES,CL538239,SBIN,S,200,138.26,27652.0
11-25-2025,OMEGA_BROKING,CL763548,TATAMOTORS,B,363,2110.08,765959.04
20/11/2025,BETA_INVEST,CL174152,LT,S,15,418.83,6282.45
11-25-2025,DELTA_TRADES,CL258773,SBIN,B,319,2501.88,798099.72
2025-11-26,ALPHA_SEC,CL957172,INFY,B,84,107.72,9048.48
25-Nov-25,ALPHA_SEC,CL755944,RELIANCE,S,120,1230.2,147624.0
23-Nov-25,DELTA_TRADES,CL389082,ITC,B,107,125.58,13437.06
11-21-2025,DELTA_TRADES,CL440281,AXISBANK,B,79,1637.35,
2025-11-23,ALPHA_SEC,CL231676,INFY,S,366,1009.35,369422.1
25-Nov-25,DELTA_TRADES,CL919149,INFY,S,6,1792.6,10755.6
11-26-2025,ALPHA_SEC,CL761424,HDFC,S,286,437.43,125104.98
11-22-2025,BETA_INVEST,CL075235,LT,S,133,597.36,79448.88
2025-11-25,DELTA_TRADES,CL012006,HDFC,S,286,2425.99,693833.14
11-23-2025,OMEGA_BROKING,CL760138,AXISBANK,S,357,1881.29,671620.53
11-20-2025,DELTA_TRADES,CL465833,SBIN,S,143,2101.13,300461.59
26/11/2025,ALPHA_SEC,CL136145,SBIN,S,34,209.14,7110.76
21-Nov-25,ALPHA_SEC,CL148657,INFY,S,351,1936.1,679571.1
22-Nov-25,DELTA_TRADES,CL241310,INFY,B,270,676.69,
24-Nov-25,DELTA_TRADES,CL761197,TATAMOTORS,B,2,688.67,1377.34
11-24-2025,DELTA_TRADES,CL909306,TATAMOTORS,S,301,1811.21,545174.21
2025-11-26,ALPHA_SEC,CL168050,HDFC,S,352,1689.14,594577.28
21-Nov-25,DELTA_TRADES,CL877215,AXISBANK,B,264,451.89,119298.96
11-25-2025,OMEGA_BROKING,CL933408,ICICIBANK,S,287,502.7,144274.9
2025-11-20,DELTA_TRADES,CL268839,AXISBANK,B,157,2680.25,420799.25
11-22-2025,ALPHA_SEC,CL696972,TATAMOTORS,B,110,2180.23,239825.3
11-22-2025,ALPHA_SEC,CL947756,KOTAKBANK,B,283,594.58,168266.14
2025-11-29,BETA_INVEST,CL284467,KOTAKBANK,S,252,553.62,139512.24
11-20-2025,OMEGA_BROKING,CL903011,SBIN,B,141,2657.24,374670.84
11-22-2025,BETA_INVEST,CL627452,AXISBANK,S,24,2483.51,59604.24
24/11/2025,ALPHA_SEC,CL546727,KOTAKBANK,S,101,2633.61,265994.61
11-26-2025,DELTA_TRADES,CL597874,ICICIBANK,B,318,1648.69,524283.42
23/11/2025,BETA_INVEST,CL659630,KOTAKBANK,S,287,1774.99,509422.13
2025-11-22,ALPHA_SEC,CL178118,SBIN,S,326,779.35,254068.1
22/11/2025,ALPHA_SEC,CL425268,ICICIBANK,B,262,2179.81,571110.22
2025-11-20,BETA_INVEST,CL943653,RELIANCE,B,282,766.4,251613.82
24-Nov-25,BETA_INVEST,CL075485,INFY,B,336,964.94,324219.84
2025-11-22,DELTA_TRADES,CL850484,HDFC,S,339,1222.66,414481.74
11-24-2025,ALPHA_SEC,CL609110,LT,S,204,627.35,127979.4
22-Nov-25,OMEGA_BROKING,CL446879,KOTAKBANK,B,300,1374.83,412449.0
20/11/2025,OMEGA_BROKING,CL603597,TATAMOTORS,B,364,2103.16,765550.24
20-Nov-25,DELTA_TRADES,CL549092,RELIANCE,S,142,2226.62,316180.04
23-Nov-25,ALPHA_SEC,CL537225,ICICIBANK,B,49,2664.36,130553.64
11-23-2025,BETA_INVEST,CL006769,RELIANCE,S,252,2101.94,529688.88
23/11/2025,OMEGA_BROKING,CL977943,HDFC,B,173,1190.46,205949.58
20/11/2025,OMEGA_BROKING,CL285490,RELIANCE,B,327,667.95,218419.65
2025-11-23,ALPHA_SEC,CL171649,SBIN,B,78,1052.4,82087.2
23/11/2025,DELTA_TRADES,CL836905,INFY,S,146,520.85,76044.1
2025-11-24,OMEGA_BROKING,CL797321,INFY,S,54,2225.68,120186.72
20/11/2025,DELTA_TRADES,CL273605,HDFC,B,115,2530.29,290983.35
2025-11-21,BETA_INVEST,CL031795,HDFC,B,86,316.58,27225.88
2025-11-24,OMEGA_BROKING,CL458205,ICICIBANK,B,366,898.39,328810.74
2025-11-20,DELTA_TRADES,CL437653,ICICIBANK,B,103,701.0,72203.0
2025-11-21,DELTA_TRADES,CL552286,ITC,S,227,1871.6,424853.2
2025-11-25,ALPHA_SEC,CL525639,RELIANCE,S,256,1975.38,505697.28
2025-11-26,OMEGA_BROKING,CL263984,INFY,B,256,2744.73,702650.88
2025-11-24,DELTA_TRADES,CL554234,KOTAKBANK,S,158,1622.24,256313.92
11-23-2025,DELTA_TRADES,CL325932,HDFC,B,271,2763.94,749027.74
22-Nov-25,DELTA_TRADES,CL980074,AXISBANK,S,382,2455.69,938073.58
25/11/2025,ALPHA_SEC,CL237013,INFY,S,105,1018.26,106917.3
11-24-2025,OMEGA_BROKING,CL730904,SBIN,B,40,1954.66,78186.4
11-26-2025,OMEGA_BROKING,CL190847,AXISBANK,B,181,836.88,216565.91
20-Nov-25,BETA_INVEST,CL635233,SBIN,S,3,469.66,1408.98
21/11/2025,OMEGA_BROKING,CL579105,LT,B,233,235.46,54862.18
2025-11-21,OMEGA_BROKING,CL027225,INFY,S,98,2422.3,237385.4
20/11/2025,ALPHA_SEC,CL140600,HDFC,S,132,397.86,
26-Nov-25,OMEGA_BROKING,CL110046,ITC,B,263,2265.9,595931.7
26/11/2025,DELTA_TRADES,CL299053,SBIN,S,154,1498.78,230812.12
11-21-2025,OMEGA_BROKING,CL243099,INFY,B,64,199.6,12774.4
11-29-2025,ALPHA_SEC,CL174761,RELIANCE,B,395,1923.84,943737.48
11-20-2025,BETA_INVEST,CL843282,AXISBANK,B,11,2726.44,29990.84
20/11/2025,OMEGA_BROKING,CL591492,RELIANCE,S,30,1905.07,57152.1
20/11/2025,OMEGA_BROKING,CL970825,INFY,S,354,175.51,62130.54
2025-11-20,OMEGA_BROKING,CL053343,SBIN,S,156,730.23,113915.88
22/11/2025,DELTA_TRADES,CL901995,HDFC,S,132,1600.4,211252.8
29-Nov-25,BETA_INVEST,CL391100,INFY,B,27,378.78,10227.06
21/11/2025,BETA_INVEST,CL156834,LT,B,124,102.51,12711.24
11-21-2025,DELTA_TRADES,CL731216,HDFC,B,297,2560.37,760429.89
11-25-2025,ALPHA_SEC,CL666179,RELIANCE,S,153,2028.72,310394.16
11-21-2025,DELTA_TRADES,CL870308,KOTAKBANK,S,273,711.32,194190.36
11-24-2025,BETA_INVEST,CL187094,HDFC,B,150,2521.27,506599.9
29/11/2025,ALPHA_SEC,CL070180,RELIANCE,S,205,338.84,69462.2
11-25-2025,OMEGA_BROKING,CL195392,LT,B,364,1809.51,658661.64
2025-11-25,BETA_INVEST,CL799537,TATAMOTORS,B,119,2031.08,241698.52
23-Nov-25,OMEGA_BROKING,CL398256,HDFC,S,194,1615.39,313385.66
20-Nov-25,ALPHA_SEC,CL856005,TATAMOTORS,S,355,1657.06,588256.3
23-Nov-25,ALPHA_SEC,CL102173,AXISBANK,B,230,1746.54,401704.2
2025-11-23,OMEGA_BROKING,CL323488,LT,B,265,1280.94,339449.1
24/11/2025,BETA_INVEST,CL631676,ICICIBANK,S,103,1759.01,181178.03
23/11/2025,ALPHA_SEC,CL528586,ICICIBANK,S,144,2508.03,361156.32
11-25-2025,OMEGA_BROKING,CL517955,TATAMOTORS,B,128,2094.18,268055.04
22-Nov-25,OMEGA_BROKING,CL521792,KOTAKBANK,B,388,897.71,348311.48
2025-11-26,DELTA_TRADES,CL779390,LT,S,207,1380.64,
23/11/2025,DELTA_TRADES,CL701960,RELIANCE,B,316,1359.5,429602.0
24/11/2025,DELTA_TRADES,CL109156,KOTAKBANK,S,34,514.75,17501.5
2025-11-20,BETA_INVEST,CL190325,ICICIBANK,S,23,239.47,
22-Nov-25,OMEGA_BROKING,CL779881,LT,B,241,2730.64,658084.24
2025-11-24,BETA_INVEST,CL554325,RELIANCE,B,377,2394.83,902850.91
24/11/2025,DELTA_TRADES,CL157319,INFY,B,144,930.85,134042.4
29-Nov-25,DELTA_TRADES,CL612666,HDFC,B,63,2709.57,170702.91
2025-11-24,DELTA_TRADES,CL721517,INFY,B,66,2115.71,139636.86
11-26-2025,BETA_INVEST,CL841655,LT,B,252,2130.15,536797.8
11-25-2025,OMEGA_BROKING,CL728712,RELIANCE,B,24,1533.22,36797.28
11-20-2025,ALPHA_SEC,CL230433,ICICIBANK,S,226,102.92,23259.92
2025-11-22,ALPHA_SEC,CL595439,TATAMOTORS,B,353,1479.75,522351.75
11-23-2025,BETA_INVEST,CL961839,LT,B,283,2705.94,765781.02
2025-11-25,DELTA_TRADES,CL858747,KOTAKBANK,B,307,1342.93,412279.51
11-22-2025,BETA_INVEST,CL412668,LT,B,332,894.5,296974.0
2025-11-22,ALPHA_SEC,CL765785,LT,S,247,769.73,190123.31
11-21-2025,ALPHA_SEC,CL398877,INFY,S,44,843.41,
23-Nov-25,BETA_INVEST,CL165793,AXISBANK,B,182,1129.04,205485.28
26-Nov-25,BETA_INVEST,CL196485,ICICIBANK,B,284,2251.39,639394.76
2025-11-25,DELTA_TRADES,CL642985,ICICIBANK,S,241,1689.2,407097.2
24/11/2025,DELTA_TRADES,CL401898,ITC,S,363,2668.32,968600.16
21/11/2025,ALPHA_SEC,CL561398,TATAMOTORS,S,143,2431.54,347710.22
11-24-2025,OMEGA_BROKING,CL300999,ITC,B,42,1459.07,61280.94
25/11/2025,OMEGA_BROKING,CL271095,AXISBANK,S,381,1455.49,554541.69
2025-11-22,BETA_INVEST,CL822110,KOTAKBANK,S,88,1510.94,132962.72
2025-11-22,BETA_INVEST,CL966857,TATAMOTORS,S,270,718.86,209286.93
25-Nov-25,OMEGA_BROKING,CL584362,INFY,S,3,205.23,615.69
20/11/2025,ALPHA_SEC,CL478768,LT,S,251,2568.81,644771.31
26-Nov-25,BETA_INVEST,CL680489,ICICIBANK,B,152,757.55,115147.6
22/11/2025,BETA_INVEST,CL440887,TATAMOTORS,B,274,1950.91,534549.34
2025-11-24,DELTA_TRADES,CL409292,INFY,S,258,1995.41,514815.78
20-Nov-25,BETA_INVEST,CL904801,TATAMOTORS,S,306,2671.25,817402.5
11-22-2025,OMEGA_BROKING,CL255169,AXISBANK,S,195,2654.3,517588.5
2025-11-21,BETA_INVEST,CL864202,ICICIBANK,S,188,2189.48,411622.24
11-23-2025,OMEGA_BROKING,CL782462,ITC,B,147,2586.07,380152.29
24-Nov-25,DELTA_TRADES,CL724521,HDFC,S,218,2026.82,441846.76
23-Nov-25,BETA_INVEST,CL992111,LT,S,219,1878.66,411426.54
11-22-2025,DELTA_TRADES,CL048985,HDFC,S,284,107.96,30660.64
23/11/2025,ALPHA_SEC,CL688076,RELIANCE,S,333,700.62,233306.46
2025-11-21,BETA_INVEST,CL786038,ICICIBANK,S,332,2749.54,912847.28
26/11/2025,BETA_INVEST,CL293863,INFY,B,376,1289.95,485021.2
11-26-2025,BETA_INVEST,CL600100,LT,B,274,2303.63,631194.62
22/11/2025,OMEGA_BROKING,CL271210,INFY,S,97,701.22,68018.34
11-29-2025,OMEGA_BROKING,CL062903,LT,S,388,552.41,214335.08
29-Nov-25,BETA_INVEST,CL722613,LT,B,391,1601.84,626319.44
11-23-2025,ALPHA_SEC,CL542798,TATAMOTORS,S,200,2757.48,551496.0
2025-11-23,ALPHA_SEC,CL548455,LT,B,225,1103.42,248269.5
22-Nov-25,BETA_INVEST,CL333582,RELIANCE,B,374,1310.45,490108.3
2025-11-24,DELTA_TRADES,CL875005,HDFC,B,377,2636.58,993990.66
23/11/2025,BETA_INVEST,CL519325,INFY,B,131,1376.11,180270.41
24/11/2025,BETA_INVEST,CL816153,LT,B,287,577.74,165811.38
22-Nov-25,DELTA_TRADES,CL445462,ITC,B,6,835.74,5014.44
11-26-2025,OMEGA_BROKING,CL716435,HDFC,B,7,1317.03,9219.21
2025-11-25,DELTA_TRADES,CL836070,LT,S,47,2080.0,97760.0
22/11/2025,OMEGA_BROKING,CL463293,SBIN,B,370,296.48,109697.6
11-23-2025,ALPHA_SEC,CL442559,HDFC,B,157,1006.64,125526.32
23-Nov-25,BETA_INVEST,CL135295,INFY,S,397,341.14,135432.58
2025-11-22,ALPHA_SEC,CL971489,AXISBANK,S,67,1656.66,110996.22
20-Nov-25,DELTA_TRADES,CL755087,ICICIBANK,B,166,144.83,24041.78
2025-11-24,OMEGA_BROKING,CL056402,RELIANCE,S,293,817.61,239559.73
24/11/2025,DELTA_TRADES,CL758237,LT,S,81,2329.03,243076.33
11-21-2025,OMEGA_BROKING,CL232310,KOTAKBANK,B,193,499.15,96335.95
2025-11-23,BETA_INVEST,CL562989,SBIN,S,215,2062.78,443497.7
2025-11-24,DELTA_TRADES,CL158110,HDFC,B,3,2308.56,6925.68
11-21-2025,BETA_INVEST,CL212144,LT,S,357,363.19,129658.83
21-Nov-25,OMEGA_BROKING,CL014412,LT,S,18,2104.51,37881.18
22-Nov-25,ALPHA_SEC,CL017135,INFY,S,53,1726.56,91507.68
25-Nov-25,OMEGA_BROKING,CL440646,INFY,B,54,2004.17,108225.18
24/11/2025,DELTA_TRADES,CL041368,LT,B,155,1204.61,129565.31
21-Nov-25,OMEGA_BROKING,CL353061,TATAMOTORS,S,160,2060.8,329728.0
23-Nov-25,OMEGA_BROKING,CL439391,TATAMOTORS,S,238,2772.07,661213.69
11-26-2025,OMEGA_BROKING,CL082321,ICICIBANK,B,44,1046.14,46030.16
22/11/2025,DELTA_TRADES,CL087612,SBIN,B,241,1094.24,263711.84
2025-11-25,OMEGA_BROKING,CL924806,TATAMOTORS,B,222,1595.02,354094.44
2025-11-21,OMEGA_BROKING,CL333885,HDFC,S,264,2098.79,554080.56
2025-11-21,ALPHA_SEC,CL780598,ITC,S,74,1289.49,95422.26
25-Nov-25,OMEGA_BROKING,CL119208,RELIANCE,B,336,2664.55,895288.8
24-Nov-25,ALPHA_SEC,CL804551,HDFC,B,224,2688.97,602329.28
25/11/2025,OMEGA_BROKING,CL244676,ITC,B,238,1212.42,288555.96
11-24-2025,DELTA_TRADES,CL271148,LT,S,238,2525.08,600969.04
2025-11-24,OMEGA_BROKING,CL284049,INFY,B,289,1337.7,386595.3
29-Nov-25,OMEGA_BROKING,CL640645,TATAMOTORS,B,223,1566.17,349255.91
2025-11-23,DELTA_TRADES,CL226870,HDFC,B,166,998.01,165669.66
24-Nov-25,DELTA_TRADES,CL865161,INFY,B,203,1570.92,318896.76
20/11/2025,BETA_INVEST,CL248484,ITC,B,50,1590.42,79521.0
24-Nov-25,OMEGA_BROKING,CL742128,KOTAKBANK,B,42,2057.68,86422.56
20-Nov-25,OMEGA_BROKING,CL166768,KOTAKBANK,S,389,2588.25,1006829.25
11-26-2025,ALPHA_SEC,CL522730,KOTAKBANK,B,304,1300.79,395440.16
20-Nov-25,BETA_INVEST,CL488372,LT,B,126,1487.47,187421.22
20/11/2025,DELTA_TRADES,CL869854,ICICIBANK,B,53,2711.62,143715.86
11-21-2025,OMEGA_BROKING,CL630112,KOTAKBANK,B,152,1325.21,201431.92
25-Nov-25,OMEGA_BROKING,CL219705,AXISBANK,S,278,1374.27,382047.06
26-Nov-25,BETA_INVEST,CL098512,AXISBANK,B,276,2017.6,556857.6
25-Nov-25,OMEGA_BROKING,CL761579,AXISBANK,B,342,1737.73,594303.66
2025-11-22,DELTA_TRADES,CL338121,TATAMOTORS,S,273,1365.22,372705.06
2025-11-25,OMEGA_BROKING,CL777210,AXISBANK,S,248,1285.2,318729.6
11-22-2025,BETA_INVEST,CL819482,KOTAKBANK,B,168,237.48,39896.64
11-20-2025,BETA_INVEST,CL116553,ITC,S,50,2738.65,136932.5
25-Nov-25,ALPHA_SEC,CL900531,LT,B,38,1660.16,63086.08
24-Nov-25,ALPHA_SEC,CL144303,AXISBANK,B,198,680.33,134705.34
26/11/2025,ALPHA_SEC,CL344795,TATAMOTORS,S,200,295.7,59140.0
11-20-2025,DELTA_TRADES,CL285848,TATAMOTORS,S,87,1061.18,92322.66
20-Nov-25,BETA_INVEST,CL538461,ICICIBANK,S,204,141.68,28902.72
11-20-2025,BETA_INVEST,CL823451,AXISBANK,S,379,2681.38,783935.02
11-23-2025,DELTA_TRADES,CL325918,LT,B,188,1603.9,301533.2
20-Nov-25,ALPHA_SEC,CL083524,HDFC,S,355,656.53,233068.15
11-25-2025,OMEGA_BROKING,CL492184,TATAMOTORS,S,390,1794.12,699706.8
11-25-2025,BETA_INVEST,CL643939,INFY,B,353,2119.93,748335.29
21-Nov-25,OMEGA_BROKING,CL379568,SBIN,S,288,1416.55,407966.4
25/11/2025,OMEGA_BROKING,CL915165,ITC,S,243,2210.15,537066.45
26-Nov-25,OMEGA_BROKING,CL910366,TATAMOTORS,S,164,1731.46,283959.44
11-25-2025,OMEGA_BROKING,CL540469,TATAMOTORS,B,125,2462.58,307822.5
2025-11-24,BETA_INVEST,CL417015,ICICIBANK,B,80,2470.83,197666.4
2025-11-24,BETA_INVEST,CL940633,TATAMOTORS,S,334,2039.18,681086.12
21-Nov-25,BETA_INVEST,CL541203,ICICIBANK,B,234,426.54,99810.36
25/11/2025,DELTA_TRADES,CL668947,TATAMOTORS,S,227,1125.15,354540.67
23/11/2025,BETA_INVEST,CL474678,RELIANCE,S,16,2407.5,38520.0
2025-11-22,BETA_INVEST,CL071592,TATAMOTORS,S,24,2300.82,55219.68
11-20-2025,BETA_INVEST,CL961050,ICICIBANK,S,99,1063.8,105316.2
2025-11-20,DELTA_TRADES,CL427738,LT,S,332,515.23,171056.36
2025-11-22,ALPHA_SEC,CL284798,SBIN,S,320,1481.3,474016.0
2025-11-21,BETA_INVEST,CL419225,ITC,S,22,1537.47,33824.34
11-24-2025,DELTA_TRADES,CL378645,SBIN,S,61,381.98,23300.78
22-Nov-25,OMEGA_BROKING,CL144645,TATAMOTORS,S,156,1429.11,222941.16
21/11/2025,DELTA_TRADES,CL360524,RELIANCE,B,300,1548.96,343254.05
2025-11-29,DELTA_TRADES,CL666266,ITC,B,232,1696.05,393483.6
11-20-2025,BETA_INVEST,CL114064,TATAMOTORS,B,20,347.58,6951.6
26-Nov-25,OMEGA_BROKING,CL404195,LT,S,38,886.13,33672.94
2025-11-25,BETA_INVEST,CL610705,ICICIBANK,B,33,1879.07,62009.31
2025-11-26,OMEGA_BROKING,CL462301,RELIANCE,S,147,1154.8,169755.6
20-Nov-25,DELTA_TRADES,CL037355,ICICIBANK,B,37,721.69,26702.53
24-Nov-25,BETA_INVEST,CL926615,HDFC,S,218,724.3,157897.4
11-22-2025,ALPHA_SEC,CL333339,KOTAKBANK,S,142,1920.02,272642.84
11-26-2025,OMEGA_BROKING,CL272122,INFY,S,113,2173.17,245568.21
26-Nov-25,ALPHA_SEC,CL587270,AXISBANK,S,297,599.65,178096.05
11-24-2025,OMEGA_BROKING,CL052593,HDFC,S,282,2502.92,705823.44
11-21-2025,DELTA_TRADES,CL211230,ITC,B,347,2023.21,702053.87
11-22-2025,ALPHA_SEC,CL886841,HDFC,B,366,544.6,199323.6
11-26-2025,BETA_INVEST,CL813963,RELIANCE,S,387,2689.87,1040979.69
22-Nov-25,DELTA_TRADES,CL388129,HDFC,B,164,1579.47,259033.08
23-Nov-25,BETA_INVEST,CL594916,TATAMOTORS,S,267,1673.74,446888.58
25/11/2025,DELTA_TRADES,CL504992,INFY,S,4,1209.45,4837.8
25/11/2025,OMEGA_BROKING,CL295558,LT,B,112,2434.04,272612.48
21/11/2025,DELTA_TRADES,CL000626,INFY,S,307,2604.85,799688.95
21/11/2025,BETA_INVEST,CL810779,LT,B,201,1897.7,381437.7
22-Nov-25,DELTA_TRADES,CL474101,HDFC,B,383,555.86,212894.38
11-23-2025,ALPHA_SEC,CL664505,INFY,B,172,1762.79,365558.42
23/11/2025,ALPHA_SEC,CL065428,ICICIBANK,S,228,1136.36,259090.08
11-23-2025,OMEGA_BROKING,CL209577,RELIANCE,B,14,1372.02,19208.28
11-25-2025,BETA_INVEST,CL604304,RELIANCE,S,394,2760.83,1087767.02
2025-11-20,DELTA_TRADES,CL267919,AXISBANK,S,171,1086.73,185830.83
11-22-2025,DELTA_TRADES,CL013109,ICICIBANK,S,216,1793.82,387465.12
2025-11-26,OMEGA_BROKING,CL290402,AXISBANK,S,241,2795.57,673732.37
2025-11-22,DELTA_TRADES,CL048752,ITC,B,125,530.86,66357.5
11-24-2025,BETA_INVEST,CL958948,ITC,S,87,2795.4,243199.8
26/11/2025,OMEGA_BROKING,CL107019,RELIANCE,B,136,1822.69,247885.84
29/11/2025,ALPHA_SEC,CL942133,AXISBANK,S,18,2741.95,49355.1
2025-11-24,BETA_INVEST,CL557874,ICICIBANK,S,167,2741.58,457843.86
22/11/2025,ALPHA_SEC,CL892323,SBIN,B,265,462.29,122506.85
11-23-2025,ALPHA_SEC,CL709818,ICICIBANK,S,385,2454.05,944809.25
20-Nov-25,BETA_INVEST,CL236041,RELIANCE,B,199,2684.14,287795.89
11-21-2025,DELTA_TRADES,CL866913,INFY,B,99,2770.85,274314.15
26-Nov-25,ALPHA_SEC,CL582068,KOTAKBANK,S,208,1760.19,366119.52
11-26-2025,ALPHA_SEC,CL792190,ICICIBANK,B,224,367.62,82346.88
2025-11-22,BETA_INVEST,CL547277,LT,B,29,1385.32,40174.28
2025-11-24,BETA_INVEST,CL403560,TATAMOTORS,S,338,2511.1,848751.8
21-Nov-25,BETA_INVEST,CL643651,LT,B,22,1094.72,24083.84
23/11/2025,ALPHA_SEC,CL416865,ITC,B,347,1814.55,629648.85
22-Nov-25,OMEGA_BROKING,CL578768,ITC,B,179,854.14,152891.06
